AssetIDNo,Building,CSI,CSI Div,CSIDiv,Callout,Campus,ClassBlanket,ClassCompliance,ClassCondition,ClassInterconnect,ClassPriority,ClassWarranty,CostEstimateatStart,Currently Indiv item tracked?,Currently Waldrop ID Tag?,DistrictResponsible,EqWarranty,EqWarrantyDigital,EqWarrantyDuration,EqWarrantyExpires,EqWarrantyStarts,FAIDNo,Floor,Fusion#,GeneralvsFixed,Item,Item a Consumable ?,Latitude,LifeCycleDuration,LifeCycleExpires,Longitide,Make,Model,OM,OMBinderNo,OMDigital,OMTabNo,OrigContract,OrigContractor,Project,Project#,ProjectName,Recommend Indiv item Tracking?,Recommend Waldrop ID Tag?,Room,RoomName,SerialNo,ServiceContract,ServiceContractCo,Sheet,SubGroup01,SubGroup02,SubGroup03,SubGroup04,Submittal,SubmittalDigital,Takeoff,Unnamed: 51,Unnamed: 52,Unnamed: 54,Unnamed: 57,sheet
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,117,Officer Workstation,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,119,Admin Office,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,127,Student Lockers,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,127,Student Lockers,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,130,Fac Office,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,128,Dispensary Supply,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,132,Hallway,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,134,Fac Office,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,FC-1,City,,,,,,,,,,,,TBD,,,,,1,24.0,,FC,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,106,MDF Room,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,103,Women's ,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,103,Women's ,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,137,Lecture Classroom,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,137,Lecture Classroom,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,1,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,137,Lecture Classroom,,,,M2.1,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-6,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,211,Junior Lab 1,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,216,Freshman Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,216,Freshman Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,218,Junior Shampoo,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,218,Junior Shampoo,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,218,Junior Shampoo,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,219,Student Lockers,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,219,Student Lockers,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,230,Unisex RR,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,222,Dispensary,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,224,Advanced Skincare Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,224,Advanced Skincare Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,224,Advanced Skincare Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,224,Advanced Skincare Lab,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,225,Skincare Lecture,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,2,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,225,Skincare Lecture,,,,M2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,330,Hallway,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,330,Hallway,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,325,Shared Fac Office,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,325,Shared Fac Office,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,335,Computer Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,335,Computer Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,335,Computer Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,336,Control Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,337,Med Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,338,Control Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,319,Fac Office,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,330,Hallway,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,331,Admin Reception,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,331,Admin Reception,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,338-?,Control Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,338-?,Control Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,341,Med Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,341,Med Simulation,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,348,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,348,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,348,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,345,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,345,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,346,,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,347,Exam Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-6,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,353,Skills Lab,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,309,MultiPurpose Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,310,MultiPurpose Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,310,MultiPurpose Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,310,MultiPurpose Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,3,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,310,MultiPurpose Room,,,,M2.3,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,414,Fac Office,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,419,Nursing Multi Classroom,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,EF-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,EF,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,EF-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,EF,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,?,,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,412,Digital Print Finishing Room,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,412,Digital Print Finishing Room,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,411,Prep Critique Multi Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,411,Prep Critique Multi Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,411,Prep Critique Multi Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,410,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,410,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,409,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,409,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-3,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,422,Student Lockers,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,422,Student Lockers,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,422,Student Lockers,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,422,Student Lockers,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,427,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,427,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-2,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,427,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,427,Digital Imaging Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,428,Prep Critique Multi Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-4,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,420,Conference Seminar Room,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-6,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,420,Conference Seminar Room,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-5,City,,,,,,,,,,,,TBD,,,,,4,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,428,Prep Critique Multi Lab,,,,M2.4,,,,,,TBD,Yes,,,,,11220
,Voc Tech,23-HVAC,,23,VAV-1,City,,,,,,,,,,,,TBD,,,,,5,24.0,,VAV,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,516,Digital Analog Prep Lab,,,,M2.5,,,,,,TBD,Yes,,,,,11220
